Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Product Image ID - 4,Product Image File - 4,Product Image Description - 4,Product Image Is Thumbnail - 4,Product Image Sort - 4,Product Image ID - 5,Product Image File - 5,Product Image Description - 5,Product Image Is Thumbnail - 5,Product Image Sort - 5,Product Image ID - 6,Product Image File - 6,Product Image Description - 6,Product Image Is Thumbnail - 6,Product Image Sort - 6,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled,Avalara Product Tax Code,Product Custom Fields
  SKU,671,"[RT]Size=XS,[CS]Color=Silver:#cccccc",,MRSSMD-SILVER-XS-2C1F1D61,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,672,"[RT]Size=S,[CS]Color=Silver:#cccccc",,MRSSMD-SILVER-S-72F269F7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,673,"[RT]Size=M,[CS]Color=Silver:#cccccc",,MRSSMD-SILVER-M-4863B3BE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,674,"[RT]Size=L,[CS]Color=Silver:#cccccc",,MRSSMD-SILVER-L-A016F8F6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,675,"[RT]Size=XL,[CS]Color=Silver:#cccccc",,MRSSMD-SILVER-XL-627B69D3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,676,"[RT]Size=XS,[CS]Color=Black:#000000",,MRSSMD-BLACK-XS-54956E65,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,677,"[RT]Size=S,[CS]Color=Black:#000000",,MRSSMD-BLACK-S-234E8AB3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,678,"[RT]Size=M,[CS]Color=Black:#000000",,MRSSMD-BLACK-M-D34E5A6D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,679,"[RT]Size=L,[CS]Color=Black:#000000",,MRSSMD-BLACK-L-6924CC4C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,680,"[RT]Size=XL,[CS]Color=Black:#000000",,MRSSMD-BLACK-XL-F8EB2CEB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,681,"[RT]Size=XS,[CS]Color=Purple:#700170",,MRSSMD-PURPLE-XS-BAE4ADD7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,682,"[RT]Size=S,[CS]Color=Purple:#700170",,MRSSMD-PURPLE-S-872B7431,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,683,"[RT]Size=M,[CS]Color=Purple:#700170",,MRSSMD-PURPLE-M-944A2A7E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,684,"[RT]Size=L,[CS]Color=Purple:#700170",,MRSSMD-PURPLE-L-C52F1DA1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,685,"[RT]Size=XL,[CS]Color=Purple:#700170",,MRSSMD-PURPLE-XL-22D28029,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,686,"[RT]Size=XS,[CS]Color=Blue:#123c91",,MRSSMD-BLUE-XS-4C9D4C16,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,687,"[RT]Size=S,[CS]Color=Blue:#123c91",,MRSSMD-BLUE-S-E7103007,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,688,"[RT]Size=M,[CS]Color=Blue:#123c91",,MRSSMD-BLUE-M-8E63CABA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,689,"[RT]Size=L,[CS]Color=Blue:#123c91",,MRSSMD-BLUE-L-BFEDBE93,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,690,"[RT]Size=XL,[CS]Color=Blue:#123c91",,MRSSMD-BLUE-XL-9CFBE3FC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,691,"[RT]Size=XS,[CS]Color=Green:#0f961e",,MRSSMD-GREEN-XS-4D06D798,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,692,"[RT]Size=S,[CS]Color=Green:#0f961e",,MRSSMD-GREEN-S-D7FF7806,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,693,"[RT]Size=M,[CS]Color=Green:#0f961e",,MRSSMD-GREEN-M-09EBD705,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,694,"[RT]Size=L,[CS]Color=Green:#0f961e",,MRSSMD-GREEN-L-082EFB5B,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,695,"[RT]Size=XL,[CS]Color=Green:#0f961e",,MRSSMD-GREEN-XL-F3032400,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,696,"[RT]Size=XS,[CS]Color=Yellow:#f0f005",,MRSSMD-YELLOW-XS-D0C11E48,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,697,"[RT]Size=S,[CS]Color=Yellow:#f0f005",,MRSSMD-YELLOW-S-C1E9D16C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,698,"[RT]Size=M,[CS]Color=Yellow:#f0f005",,MRSSMD-YELLOW-M-80FEEF61,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,699,"[RT]Size=L,[CS]Color=Yellow:#f0f005",,MRSSMD-YELLOW-L-59CB69E5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,700,"[RT]Size=XL,[CS]Color=Yellow:#f0f005",,MRSSMD-YELLOW-XL-2BF7409D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,701,"[RT]Size=XS,[CS]Color=Orange:#e35e20",,MRSSMD-ORANGE-XS-AF7BAC83,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,702,"[RT]Size=S,[CS]Color=Orange:#e35e20",,MRSSMD-ORANGE-S-82F2DA7C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,703,"[RT]Size=M,[CS]Color=Orange:#e35e20",,MRSSMD-ORANGE-M-26C9AC07,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,704,"[RT]Size=L,[CS]Color=Orange:#e35e20",,MRSSMD-ORANGE-L-99762A8D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,705,"[RT]Size=XL,[CS]Color=Orange:#e35e20",,MRSSMD-ORANGE-XL-F351F0D6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,706,"[RT]Size=XS,[CS]Color=Red:#e60c0c",,MRSSMD-RED-XS-3334C75E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,707,"[RT]Size=S,[CS]Color=Red:#e60c0c",,MRSSMD-RED-S-70B424E9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,708,"[RT]Size=M,[CS]Color=Red:#e60c0c",,MRSSMD-RED-M-ABF46844,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,709,"[RT]Size=L,[CS]Color=Red:#e60c0c",,MRSSMD-RED-L-26E733C7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,710,"[RT]Size=XL,[CS]Color=Red:#e60c0c",,MRSSMD-RED-XL-D657575F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,711,"[RT]Size=XS,[CS]Color=Pink:#e841c1",,MRSSMD-PINK-XS-3C8A45A7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,712,"[RT]Size=S,[CS]Color=Pink:#e841c1",,MRSSMD-PINK-S-E36DE4B9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,713,"[RT]Size=M,[CS]Color=Pink:#e841c1",,MRSSMD-PINK-M-72144A27,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,714,"[RT]Size=L,[CS]Color=Pink:#e841c1",,MRSSMD-PINK-L-18E1B8EA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,715,"[RT]Size=XL,[CS]Color=Pink:#e841c1",,MRSSMD-PINK-XL-42A39BF2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,53,"[Sample] Collette, black kisses mid dress",P,CBKMD,,,Apparel,Right,"<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>",189,0,0,0,0,Y,,1,10,14,4,Y,Y,,none,0,0,Ladies/Dresses,167,%%SAMPLE%%/instyle_gingerS_104725__25882.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,Delivery Date,N,0,0,0,Default Tax Class,,N,/sample-collette-black-kisses-mid-dress/,,,,,,,,,,,,N,,
  SKU,626,"[RT]Size=XS,[CS]Color=Silver:#cccccc",,CBKMD-SILVER-XS-49E45165,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,627,"[RT]Size=S,[CS]Color=Silver:#cccccc",,CBKMD-SILVER-S-D1B182B6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,628,"[RT]Size=M,[CS]Color=Silver:#cccccc",,CBKMD-SILVER-M-E38CF1DB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,629,"[RT]Size=L,[CS]Color=Silver:#cccccc",,CBKMD-SILVER-L-B7C0FA3E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,630,"[RT]Size=XL,[CS]Color=Silver:#cccccc",,CBKMD-SILVER-XL-CC1163CE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,631,"[RT]Size=XS,[CS]Color=Black:#000000",,CBKMD-BLACK-XS-17C6B37C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,632,"[RT]Size=S,[CS]Color=Black:#000000",,CBKMD-BLACK-S-97C467B9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,633,"[RT]Size=M,[CS]Color=Black:#000000",,CBKMD-BLACK-M-909CB515,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,634,"[RT]Size=L,[CS]Color=Black:#000000",,CBKMD-BLACK-L-65F0D669,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,635,"[RT]Size=XL,[CS]Color=Black:#000000",,CBKMD-BLACK-XL-553E4ABC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,636,"[RT]Size=XS,[CS]Color=Purple:#700170",,CBKMD-PURPLE-XS-B8CBC421,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,637,"[RT]Size=S,[CS]Color=Purple:#700170",,CBKMD-PURPLE-S-96E768E4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,638,"[RT]Size=M,[CS]Color=Purple:#700170",,CBKMD-PURPLE-M-DCCE75F4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,639,"[RT]Size=L,[CS]Color=Purple:#700170",,CBKMD-PURPLE-L-AB75B7B4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,640,"[RT]Size=XL,[CS]Color=Purple:#700170",,CBKMD-PURPLE-XL-785AAC91,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,641,"[RT]Size=XS,[CS]Color=Blue:#123c91",,CBKMD-BLUE-XS-02F4E74F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,642,"[RT]Size=S,[CS]Color=Blue:#123c91",,CBKMD-BLUE-S-379796B1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,643,"[RT]Size=M,[CS]Color=Blue:#123c91",,CBKMD-BLUE-M-55606F55,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,644,"[RT]Size=L,[CS]Color=Blue:#123c91",,CBKMD-BLUE-L-B251E5D6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,645,"[RT]Size=XL,[CS]Color=Blue:#123c91",,CBKMD-BLUE-XL-E7A6EA76,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,646,"[RT]Size=XS,[CS]Color=Green:#0f961e",,CBKMD-GREEN-XS-6B409B35,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,647,"[RT]Size=S,[CS]Color=Green:#0f961e",,CBKMD-GREEN-S-59F7CF55,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,648,"[RT]Size=M,[CS]Color=Green:#0f961e",,CBKMD-GREEN-M-B135F493,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,649,"[RT]Size=L,[CS]Color=Green:#0f961e",,CBKMD-GREEN-L-BB46BEBF,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,650,"[RT]Size=XL,[CS]Color=Green:#0f961e",,CBKMD-GREEN-XL-44F59956,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,651,"[RT]Size=XS,[CS]Color=Yellow:#f0f005",,CBKMD-YELLOW-XS-9BFB1A53,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,652,"[RT]Size=S,[CS]Color=Yellow:#f0f005",,CBKMD-YELLOW-S-A0F70193,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,653,"[RT]Size=M,[CS]Color=Yellow:#f0f005",,CBKMD-YELLOW-M-0967E3C0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,654,"[RT]Size=L,[CS]Color=Yellow:#f0f005",,CBKMD-YELLOW-L-86E3FE8E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,655,"[RT]Size=XL,[CS]Color=Yellow:#f0f005",,CBKMD-YELLOW-XL-B570863B,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,656,"[RT]Size=XS,[CS]Color=Orange:#e35e20",,CBKMD-ORANGE-XS-575EE5D6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,657,"[RT]Size=S,[CS]Color=Orange:#e35e20",,CBKMD-ORANGE-S-77459705,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,658,"[RT]Size=M,[CS]Color=Orange:#e35e20",,CBKMD-ORANGE-M-826920CE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,659,"[RT]Size=L,[CS]Color=Orange:#e35e20",,CBKMD-ORANGE-L-D54C8C50,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,660,"[RT]Size=XL,[CS]Color=Orange:#e35e20",,CBKMD-ORANGE-XL-84348A9E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,661,"[RT]Size=XS,[CS]Color=Red:#e60c0c",,CBKMD-RED-XS-5A92C76F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,662,"[RT]Size=S,[CS]Color=Red:#e60c0c",,CBKMD-RED-S-690E90FF,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,663,"[RT]Size=M,[CS]Color=Red:#e60c0c",,CBKMD-RED-M-AB02F5D5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,664,"[RT]Size=L,[CS]Color=Red:#e60c0c",,CBKMD-RED-L-12181BFD,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,665,"[RT]Size=XL,[CS]Color=Red:#e60c0c",,CBKMD-RED-XL-B10399B9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,666,"[RT]Size=XS,[CS]Color=Pink:#e841c1",,CBKMD-PINK-XS-31B5179D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,667,"[RT]Size=S,[CS]Color=Pink:#e841c1",,CBKMD-PINK-S-404FADB9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,668,"[RT]Size=M,[CS]Color=Pink:#e841c1",,CBKMD-PINK-M-BDAB0126,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
